ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	Dataset	status	TermID_revigo	Description_revigo
GO:0030301	cholesterol transport	4/64	128/18870	9.369975300812253e-4	0.022279719048598025	0.01569333874943058	APOE/ABCA1/EEPD1/CD36	4	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0030301	cholesterol transport
GO:0033700	phospholipid efflux	2/64	14/18870	0.0010037527005174972	0.02256150904601453	0.015891825358530648	APOE/ABCA1	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0030301	cholesterol transport
GO:0045598	regulation of fat cell differentiation	4/64	146/18870	0.0015244989210008958	0.023685110003403082	0.016683264891723174	CEBPB/SOD2/ZFP36L2/ZFP36L1	4	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0045598	regulation of fat cell differentiation
GO:0045444	fat cell differentiation	5/64	248/18870	0.0015273575609671148	0.023685110003403082	0.016683264891723174	CEBPB/SOD2/ZFP36L2/MAFB/ZFP36L1	5	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0045444	fat cell differentiation
GO:0010885	regulation of cholesterol storage	2/64	19/18870	0.0018656707984127225	0.025812598723640306	0.018181820645476104	ABCA1/CD36	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0010885	regulation of cholesterol storage
GO:0033344	cholesterol efflux	3/64	73/18870	0.001954037847303612	0.025812598723640306	0.018181820645476104	APOE/ABCA1/EEPD1	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0030301	cholesterol transport
GO:0043691	reverse cholesterol transport	2/64	20/18870	0.002068444616073665	0.026348044514271685	0.018558976755748677	APOE/ABCA1	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0030301	cholesterol transport
GO:0032374	regulation of cholesterol transport	3/64	80/18870	0.002538149027866434	0.02968108699253644	0.020906697773395072	APOE/ABCA1/EEPD1	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	3/64	86/18870	0.003116293858480311	0.033041608037314846	0.02327377408235852	APOE/ABCA1/EEPD1	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0010878	cholesterol storage	2/64	25/18870	0.00323051612813901	0.033041608037314846	0.02327377408235852	ABCA1/CD36	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0010878	cholesterol storage
GO:1905952	regulation of lipid localization	4/64	183/18870	0.003456968962606481	0.03473198863839375	0.024464440595268006	APOE/ABCA1/EEPD1/CD36	4	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0019915	lipid storage	3/64	94/18870	0.0040040218129189205	0.03846207040056059	0.027091827257059897	APOE/ABCA1/CD36	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0010878	cholesterol storage
GO:0065005	protein-lipid complex assembly	2/64	30/18870	0.004633465804078319	0.04151388913398452	0.029241460521330958	APOE/ABCA1	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0034368	protein-lipid complex remodeling
GO:0034368	protein-lipid complex remodeling	2/64	33/18870	0.005587441536323425	0.045688328619496496	0.032181842883973924	APOE/PLA2G7	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0034368	protein-lipid complex remodeling
GO:0006695	cholesterol biosynthetic process	2/29	60/18870	0.0038196351662529025	0.03675337837750015	0.02501749348656872	FDFT1/HMGCS1	2	C2_Epithelial_AT1_LAMA3	GSE171524	Up	GO:0008203	cholesterol metabolic process
GO:0010875	positive regulation of cholesterol efflux	3/27	27/18870	7.468097053658492e-6	7.505437538926784e-4	4.2955595834952986e-4	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0032376	positive regulation of cholesterol transport	3/27	38/18870	2.1313934508216793e-5	0.0010340933052779664	5.918388348016641e-4	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0010874	regulation of cholesterol efflux	3/27	54/18870	6.1719493893053e-5	0.002285245471250673	0.0013079061725259154	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0033344	cholesterol efflux	3/27	73/18870	1.519838039573021e-4	0.003826456274828341	0.0021899817081836538	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:0030301	cholesterol transport
GO:0033700	phospholipid efflux	2/27	14/18870	1.7752273455039943e-4	0.004094663729711672	0.002343483898723996	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0030301	cholesterol transport
GO:0032374	regulation of cholesterol transport	3/27	80/18870	1.9943355372289813e-4	0.0043628329056369574	0.0024969641812084484	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	3/27	86/18870	2.470019549531592e-4	0.004789907349855756	0.002741390134021362	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0043691	reverse cholesterol transport	2/27	20/18870	3.6869376382962234e-4	0.005718271234172551	0.003272717236480756	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0030301	cholesterol transport
GO:1905954	positive regulation of lipid localization	3/27	111/18870	5.227626631303126e-4	0.0076617402815036435	0.004385015759810188	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0030301	cholesterol transport	3/27	128/18870	7.91622350694898e-4	0.010125569522070195	0.005795130127096622	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:0030301	cholesterol transport
GO:0065005	protein-lipid complex assembly	2/27	30/18870	8.366997707056705e-4	0.010511040869489986	0.006015745531859379	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0034368	protein-lipid complex remodeling
GO:0032368	regulation of lipid transport	3/27	153/18870	0.001325302158242735	0.01468267824131912	0.00840328347331697	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	3/27	183/18870	0.002211135974370125	0.01931941568411595	0.011057010435303712	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0071825	protein-lipid complex organization	2/27	53/18870	0.002597328967114341	0.02188288536963999	0.012524151653592632	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0071825	protein-lipid complex organization
GO:0120009	intermembrane lipid transfer	2/27	54/18870	0.002694852408392083	0.022303866697692125	0.012765090355541447	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0030301	cholesterol transport
GO:0006869	lipid transport	4/27	453/18870	0.003712118255589317	0.02793021596585117	0.015985198229810458	ABCA1/PSAP/EEPD1/APOE	4	C9_Macrophages_MRC1	GSE171524	Up	GO:0030301	cholesterol transport
GO:0019915	lipid storage	2/27	94/18870	0.007947006586571501	0.04563852354002491	0.026120129060052413	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0010878	cholesterol storage
GO:0042632	cholesterol homeostasis	2/27	100/18870	0.008952431066392019	0.049786839962108975	0.02849431980773828	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0042632	cholesterol homeostasis
GO:0006633	fatty acid biosynthetic process	6/131	168/18870	0.0011378931780376578	0.018899262320189618	0.01575055439942559	SCD/CD74/GSTP1/FASN/PTGES3/ACSS2	6	C3_Epithelial_AT2_SFTPA1	GSE171524	Up	GO:0006631	fatty acid metabolic process
GO:0006687	glycosphingolipid metabolic process	3/20	63/18870	3.88245572749537e-5	0.014345673913095392	0.010441762509211232	B4GALT5/GALC/CREM	3	C17_Mast_SLC24A3	GSE171524	Up	GO:0006687	glycosphingolipid metabolic process
GO:0006664	glycolipid metabolic process	3/20	107/18870	1.8836876334691222e-4	0.028617012362233418	0.020829418584290684	B4GALT5/GALC/CREM	3	C17_Mast_SLC24A3	GSE171524	Up	GO:0006687	glycosphingolipid metabolic process
GO:0015909	long-chain fatty acid transport	2/30	67/18870	0.005066656987022376	0.046916445801089085	0.030572120070885125	ANXA1/THBS1	2	C10_Neuronal_SEMA3A	GSE171524	Down	GO:0030301	cholesterol transport
GO:0017121	plasma membrane phospholipid scrambling	1/4	25/18870	0.005289314566885528	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0030301	cholesterol transport
GO:0045332	phospholipid translocation	1/4	52/18870	0.010978177048374782	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0030301	cholesterol transport
GO:0034204	lipid translocation	1/4	57/18870	0.012028986376012685	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0030301	cholesterol transport
GO:0097035	regulation of membrane lipid distribution	1/4	62/18870	0.013078958138476038	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0097035	regulation of membrane lipid distribution
GO:0015914	phospholipid transport	1/4	103/18870	0.021657190698645912	0.046898188229696235	0.01206384263143312	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0030301	cholesterol transport
GO:0045444	fat cell differentiation	11/146	248/18870	3.7202641307975454e-6	3.022714606273006e-4	2.3616062654858105e-4	PTGS2/SOD2/RGS2/STEAP4/NR4A2/FFAR2/ZFP36L1/ZFP36/OSBPL8/CEBPB/CEBPD	11	C13_B_Plasma_PRDM1	GSE174072	Down	GO:0045444	fat cell differentiation
GO:0070542	response to fatty acid	4/146	56/18870	9.243437828429915e-4	0.01438141257880718	0.011236004213617774	PTGS2/FFAR2/ACSL1/PTAFR	4	C13_B_Plasma_PRDM1	GSE174072	Down	GO:0070542	response to fatty acid
GO:0045600	positive regulation of fat cell differentiation	4/146	71/18870	0.002236115930198378	0.02669648610542961	0.02085760551862805	PTGS2/ZFP36L1/ZFP36/CEBPB	4	C13_B_Plasma_PRDM1	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0015911	long-chain fatty acid import across plasma membrane	2/146	10/18870	0.002568782853080094	0.028805832463825228	0.022505609457117257	ACSL1/IRS2	2	C13_B_Plasma_PRDM1	GSE174072	Down	GO:0015911	long-chain fatty acid import across plasma membrane
GO:0045923	positive regulation of fatty acid metabolic process	3/146	41/18870	0.0039004662541227485	0.03867411455358996	0.030215565522570875	PTGS2/IRS2/CD74	3	C13_B_Plasma_PRDM1	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0045598	regulation of fat cell differentiation	5/146	146/18870	0.005583955401790509	0.04904825690761933	0.03832074340852598	PTGS2/SOD2/ZFP36L1/ZFP36/CEBPB	5	C13_B_Plasma_PRDM1	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0045444	fat cell differentiation	3/12	248/18870	4.5196086404038563e-4	0.009810209342994253	0.004659534604503047	SOD2/RGS2/PTGS2	3	C7_iMo_CD14_CD16	GSE174072	Down	GO:0045444	fat cell differentiation
GO:0050873	brown fat cell differentiation	2/12	54/18870	5.208502727734673e-4	0.010115460560705761	0.00480451913666384	RGS2/PTGS2	2	C7_iMo_CD14_CD16	GSE174072	Down	GO:0050873	brown fat cell differentiation
GO:0045598	regulation of fat cell differentiation	2/12	146/18870	0.0037295026389640392	0.033565523750676354	0.01594254658247786	SOD2/PTGS2	2	C7_iMo_CD14_CD16	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	1/8	15/18870	0.00634280905325646	0.040244213142348974	0.016101129348778904	PTGS2	1	C6_ncMo_CD16	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0090336	positive regulation of brown fat cell differentiation	1/8	16/18870	0.0067644084978375485	0.040244213142348974	0.016101129348778904	PTGS2	1	C6_ncMo_CD16	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0045723	positive regulation of fatty acid biosynthetic process	1/8	24/18870	0.010131573196489163	0.046769988388927396	0.01871199792197138	PTGS2	1	C6_ncMo_CD16	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0090335	regulation of brown fat cell differentiation	1/8	25/18870	0.010551765673111668	0.046769988388927396	0.01871199792197138	PTGS2	1	C6_ncMo_CD16	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0032368	regulation of lipid transport	3/44	153/18870	0.005427173243782383	0.032936157623204336	0.022815550676164097	THBS1/ITGB3/RETN	3	C9_tolerogenic_Mo_MPO	GSE174072	Up	GO:1905952	regulation of lipid localization
GO:0032369	negative regulation of lipid transport	2/44	48/18870	0.005599371590498358	0.03356166552082658	0.023248852802654003	THBS1/ITGB3	2	C9_tolerogenic_Mo_MPO	GSE174072	Up	GO:0010885	regulation of cholesterol storage
GO:1905952	regulation of lipid localization	3/44	183/18870	0.008876879356959754	0.04861391615757179	0.033675854978251804	THBS1/ITGB3/RETN	3	C9_tolerogenic_Mo_MPO	GSE174072	Up	GO:1905952	regulation of lipid localization
GO:0045444	fat cell differentiation	7/60	248/18870	1.3278025820624815e-5	0.0014095672673789608	0.0010004495909168836	PTGS2/SOD2/RGS2/ZFP36L1/NR4A2/ZFP36/STEAP4	7	C9_tolerogenic_Mo_MPO	GSE174072	Down	GO:0045444	fat cell differentiation
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	2/60	15/18870	0.001016494186724962	0.018143971456851756	0.01287780245874195	IL1B/PTGS2	2	C9_tolerogenic_Mo_MPO	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0045598	regulation of fat cell differentiation	4/60	146/18870	0.0011982581757237838	0.020309972608696405	0.014415135948556796	PTGS2/SOD2/ZFP36L1/ZFP36	4	C9_tolerogenic_Mo_MPO	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0045600	positive regulation of fat cell differentiation	3/60	71/18870	0.001497950993874263	0.023241285804956834	0.016495654669384595	PTGS2/ZFP36L1/ZFP36	3	C9_tolerogenic_Mo_MPO	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0045723	positive regulation of fatty acid biosynthetic process	2/60	24/18870	0.0026232286296721673	0.03458204017025334	0.024544829283482266	IL1B/PTGS2	2	C9_tolerogenic_Mo_MPO	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0050995	negative regulation of lipid catabolic process	2/60	27/18870	0.0033156971862061757	0.038232082318760595	0.02713547058085975	IL1B/SORL1	2	C9_tolerogenic_Mo_MPO	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0045444	fat cell differentiation	3/11	248/18870	3.422877617241229e-4	0.008667609450110855	0.00359140639635837	RGS2/PTGS2/SOD2	3	C10_MDSC_ARG1	GSE174072	Down	GO:0045444	fat cell differentiation
GO:0050873	brown fat cell differentiation	2/11	54/18870	4.3483946335376883e-4	0.009481916075908571	0.003928812695213877	RGS2/PTGS2	2	C10_MDSC_ARG1	GSE174072	Down	GO:0050873	brown fat cell differentiation
GO:0045598	regulation of fat cell differentiation	2/11	146/18870	0.00312372611509947	0.030273148152507208	0.012543617538216197	PTGS2/SOD2	2	C10_MDSC_ARG1	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	1/11	15/18870	0.00871166658819722	0.047822785117026693	0.01981527402100067	PTGS2	1	C10_MDSC_ARG1	GSE174072	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0090336	positive regulation of brown fat cell differentiation	1/11	16/18870	0.009289983833889681	0.048114133918517765	0.019935993805996633	PTGS2	1	C10_MDSC_ARG1	GSE174072	Down	GO:0045598	regulation of fat cell differentiation
GO:0032370	positive regulation of lipid transport	6/198	86/18870	2.897779495137437e-4	0.006334043998820098	0.005103838729520972	SPP1/DBI/DAB2/APOE/NFKBIA/PRELID1	6	C3_URO_MT1H	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:2001140	positive regulation of phospholipid transport	3/198	14/18870	3.8032634689798343e-4	0.007383118454467147	0.005949160744631688	DBI/APOE/PRELID1	3	C3_URO_MT1H	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:2001138	regulation of phospholipid transport	3/198	15/18870	4.7174234942404085e-4	0.008672561337755876	0.006988166556473244	DBI/APOE/PRELID1	3	C3_URO_MT1H	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	6/198	111/18870	0.001124500928294943	0.015080263656747639	0.012151357602983746	SPP1/DBI/DAB2/APOE/NFKBIA/PRELID1	6	C3_URO_MT1H	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	6/198	153/18870	0.0055866323851260676	0.04988965887248648	0.04020003227060282	SPP1/DBI/DAB2/APOE/NFKBIA/PRELID1	6	C3_URO_MT1H	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:0140353	lipid export from cell	1/5	47/18870	0.01239305431026283	0.04772250764250463	0.015771208156029684	SPP1	1	C9_LOH_DEFB1	GSE180595	Up	GO:0030301	cholesterol transport
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	3/325	15/18870	0.001974993044916131	0.014930106996993646	0.011208583148527382	CD74/IL1B/FABP5	3	C8_Mac_IFITM2	GSE180595	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0032370	positive regulation of lipid transport	4/56	86/18870	1.2327640157542904e-4	0.0042591996744310735	0.003065689460231064	NFKBIA/ACSL1/IL1B/SPP1	4	C6_Mac_LYZ	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	4/56	111/18870	3.2909290327331163e-4	0.009096127846474334	0.0065472167072269365	NFKBIA/ACSL1/IL1B/SPP1	4	C6_Mac_LYZ	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	4/56	153/18870	0.001099911128572962	0.019749812815081046	0.014215532873982473	NFKBIA/ACSL1/IL1B/SPP1	4	C6_Mac_LYZ	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:2000193	positive regulation of fatty acid transport	2/56	23/18870	0.002102652351430649	0.030545950669628053	0.021986383869905177	ACSL1/IL1B	2	C6_Mac_LYZ	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	4/56	183/18870	0.0021218605385559283	0.030545950669628053	0.021986383869905177	NFKBIA/ACSL1/IL1B/SPP1	4	C6_Mac_LYZ	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:2000191	regulation of fatty acid transport	2/56	31/18870	0.003806249088013436	0.04311669048880794	0.03103455900062724	ACSL1/IL1B	2	C6_Mac_LYZ	GSE180595	Up	GO:1905952	regulation of lipid localization
GO:0071398	cellular response to fatty acid	2/67	34/18870	0.006474860031731465	0.04253682881773254	0.02947426699700695	HES1/ZC3H12A	2	C4_URO_GADD45B	GSE180595	Up	GO:0070542	response to fatty acid
GO:0032368	regulation of lipid transport	6/158	153/18870	0.0018397438769751787	0.026865950533354027	0.021641696827358586	TSPO/CES1/RETN/PRELID1/LRP1/THBS1	6	C1_CD14 Monocytes_LYZ	GSE186267_Blood	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	6/158	183/18870	0.0044655568218652615	0.04941766592321987	0.03980808877386467	TSPO/CES1/RETN/PRELID1/LRP1/THBS1	6	C1_CD14 Monocytes_LYZ	GSE186267_Blood	Up	GO:1905952	regulation of lipid localization
GO:0045444	fat cell differentiation	3/19	248/18870	0.0018598255404598822	0.015012819705977388	0.009174927117194153	PLAC8/RETN/MAFB	3	C1_CD14 Monocytes_S100A12	GSE192391	Up	GO:0045444	fat cell differentiation
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	1/4	15/18870	0.003176113114667589	0.03840037649661862	0.011888661454061493	CD74	1	C10_pDC_DERL3	GSE192391	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0045723	positive regulation of fatty acid biosynthetic process	1/4	24/18870	0.005078145755626817	0.03840037649661862	0.011888661454061493	CD74	1	C10_pDC_DERL3	GSE192391	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0045923	positive regulation of fatty acid metabolic process	1/4	41/18870	0.008663446103541972	0.03842050011136005	0.01189489167534367	CD74	1	C10_pDC_DERL3	GSE192391	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0006636	unsaturated fatty acid biosynthetic process	1/4	52/18870	0.010978177048374782	0.03935232434241028	0.012183382149353031	CD74	1	C10_pDC_DERL3	GSE192391	Down	GO:0006631	fatty acid metabolic process
GO:0042304	regulation of fatty acid biosynthetic process	1/4	55/18870	0.011608763177712866	0.04036683559522883	0.012497472320504282	CD74	1	C10_pDC_DERL3	GSE192391	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0046889	positive regulation of lipid biosynthetic process	1/4	90/18870	0.01894334263910258	0.04954412690226828	0.015338738979030429	CD74	1	C10_pDC_DERL3	GSE192391	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0045444	fat cell differentiation	7/119	248/18870	0.001000308910289247	0.04014749738402334	0.03423975780803518	ID2/FOSL2/NR4A2/RORA/METRNL/ZBTB7A/ZFP36	7	C3_CD4 memory_CCR7	GSE193708	Up	GO:0045444	fat cell differentiation
GO:0045444	fat cell differentiation	6/68	248/18870	2.6869508148007746e-4	0.01695202326748802	0.013173535806920027	METRNL/FOSL2/ZBTB7A/RGS2/NR4A2/ID2	6	C2_CD16 Monocytes_FCGR3A	GSE193708	Up	GO:0045444	fat cell differentiation
GO:0140354	lipid import into cell	4/554	20/18870	0.002448521847391147	0.02887658917847168	0.02318251520270222	THBS1/SPX/CD36/LIPA	4	C14_Platelets_TUBB1	GSE193708	Down	GO:0030301	cholesterol transport
GO:0045444	fat cell differentiation	8/114	248/18870	1.3197037181782327e-4	0.007190944771792141	0.005786166448876777	FOSL2/NR4A2/INSIG1/NR4A1/METRNL/ZBTB7A/MAFB/ID2	8	C1_CD14 Monocytes_VCAN	GSE193708	Up	GO:0045444	fat cell differentiation
GO:0015911	long-chain fatty acid import across plasma membrane	2/114	10/18870	0.0015773233829650406	0.029934854637575663	0.02408696729745241	ACSL1/THBS1	2	C1_CD14 Monocytes_VCAN	GSE193708	Up	GO:0015911	long-chain fatty acid import across plasma membrane
GO:0019217	regulation of fatty acid metabolic process	3/37	100/18870	9.84452848687165e-4	0.02787791476055017	0.021620280265426256	PDK4/MFSD2A/CD74	3	C25_CDPC_AQP2	GSE210622	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0046320	regulation of fatty acid oxidation	2/37	34/18870	0.0020173446979227893	0.04228724744062539	0.032795212596514405	PDK4/MFSD2A	2	C25_CDPC_AQP2	GSE210622	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0006631	fatty acid metabolic process	8/117	401/18870	0.0035353036856693846	0.03611584097144408	0.028998909463582023	CD74/MGLL/DBI/PCK1/ACSL4/GSTP1/PDK4/AKR1B1	8	C8_DCT_TRPM7	GSE210622	Up	GO:0006631	fatty acid metabolic process
GO:0033559	unsaturated fatty acid metabolic process	4/117	115/18870	0.0057220792609484865	0.04808108921657056	0.03860630448019133	CD74/MGLL/GSTP1/AKR1B1	4	C8_DCT_TRPM7	GSE210622	Up	GO:0006631	fatty acid metabolic process
GO:0042304	regulation of fatty acid biosynthetic process	2/21	55/18870	0.0016905004558243535	0.03125010842623876	0.02206547963391788	CD74/PDK4	2	C5_TAL_FTH1	GSE210622	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:1905952	regulation of lipid localization	3/16	183/18870	4.578329716356375e-4	0.011707043380594386	0.007426566382949383	THBS1/SPP1/PLIN2	3	C24_Leuk_Macro_CD163	GSE210622	Up	GO:1905952	regulation of lipid localization
GO:0015909	long-chain fatty acid transport	2/16	67/18870	0.0014431843550785195	0.023559009472092586	0.014945067005649532	THBS1/PLIN2	2	C24_Leuk_Macro_CD163	GSE210622	Up	GO:0030301	cholesterol transport
GO:0006869	lipid transport	7/42	453/18870	5.720504087679061e-5	0.0040157938695507015	0.0027910038364623627	SPP1/APOE/NPC1/PLIN2/AKR1C1/GULP1/ABCC2	7	C1_PT_KLF6	GSE210622	Up	GO:0030301	cholesterol transport
GO:0030299	intestinal cholesterol absorption	2/42	18/18870	7.234127971119053e-4	0.01880873272490954	0.01307219615833794	NPC1/AKR1C1	2	C1_PT_KLF6	GSE210622	Up	GO:0030299	intestinal cholesterol absorption
GO:0044241	lipid digestion	2/42	22/18870	0.001086064778272923	0.024043593714523553	0.016710459869068328	NPC1/AKR1C1	2	C1_PT_KLF6	GSE210622	Up	GO:0030299	intestinal cholesterol absorption
GO:0098856	intestinal lipid absorption	2/42	22/18870	0.001086064778272923	0.024043593714523553	0.016710459869068328	NPC1/AKR1C1	2	C1_PT_KLF6	GSE210622	Up	GO:0030299	intestinal cholesterol absorption
GO:0019915	lipid storage	3/42	94/18870	0.0011938491791750126	0.025787142270180273	0.017922237880084804	APOE/NPC1/PLIN2	3	C1_PT_KLF6	GSE210622	Up	GO:0010878	cholesterol storage
GO:0042632	cholesterol homeostasis	3/42	100/18870	0.0014268990961772453	0.027824532375456283	0.019338237750823193	APOE/NPC1/AKR1C1	3	C1_PT_KLF6	GSE210622	Up	GO:0042632	cholesterol homeostasis
GO:1905954	positive regulation of lipid localization	3/42	111/18870	0.0019244669939079864	0.03255363445116642	0.022624995603712155	SPP1/APOE/PLIN2	3	C1_PT_KLF6	GSE210622	Up	GO:1905952	regulation of lipid localization
GO:0033559	unsaturated fatty acid metabolic process	3/42	115/18870	0.002128987387058705	0.034756956877097935	0.0241563195569574	AKR1C1/CD74/PTGR1	3	C1_PT_KLF6	GSE210622	Up	GO:0006631	fatty acid metabolic process
GO:0030301	cholesterol transport	3/42	128/18870	0.002885247458612325	0.03958643775124627	0.02751284135208074	APOE/NPC1/AKR1C1	3	C1_PT_KLF6	GSE210622	Up	GO:0030301	cholesterol transport
GO:0006631	fatty acid metabolic process	14/97	401/18870	1.7231285993330425e-8	2.416687860564592e-6	2.0057821502762697e-6	FABP1/ECHS1/ACAA1/GSTA1/EHHADH/ETFB/ACSM2A/ACAT1/ACADSB/CBR1/ACAA2/ACSM2B/CRYL1/ACSF2	14	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0006635	fatty acid beta-oxidation	7/97	76/18870	1.2465132909873524e-7	1.3985879124878095e-5	1.1607881664141872e-5	FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	7	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0009062	fatty acid catabolic process	7/97	106/18870	1.2259117496072467e-6	9.558426740270681e-5	7.933222181154703e-5	FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	7	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
GO:0019395	fatty acid oxidation	7/97	107/18870	1.3062615271908833e-6	9.558426740270681e-5	7.933222181154703e-5	FABP1/ECHS1/ACAA1/EHHADH/ETFB/ACAT1/ACAA2	7	C2_PT_FTL	GSE210622	Down	GO:0006631	fatty acid metabolic process
