gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
PRMT9	6.28778960189627e-11	-0.39951664831332206	0.018	0.138	1.4928470072822124e-6	C3_Epithelial_TYROBP
TMEM14B	6.40473179998685e-11	0.4965910381634009	0.18	0.437	1.520611423952878e-6	C3_Epithelial_TYROBP
ACSF3	6.669802835255952e-11	-0.28986449239268103	0.032	0.163	1.5835445891464681e-6	C3_Epithelial_TYROBP
AC037459.2	6.87513579629989e-11	-0.3615896487029793	0.005	0.106	1.6322947407575198e-6	C3_Epithelial_TYROBP
S100PBP	6.971169097296904e-11	-0.37254666006156045	0.042	0.183	1.655094967080231e-6	C3_Epithelial_TYROBP
BBS2	6.979604750727495e-11	-0.3256720032625964	0.037	0.172	1.6570977599177219e-6	C3_Epithelial_TYROBP
ZNF277	7.340791475928245e-11	0.8288833022376929	0.046	0.195	1.742850712214884e-6	C3_Epithelial_TYROBP
IFFO1	7.755757127675545e-11	-0.36315435065484875	0.046	0.193	1.841371857252728e-6	C3_Epithelial_TYROBP
DUOX1	7.980322275747202e-11	0.5602710777420687	0.118	0.013	1.8946881147079007e-6	C3_Epithelial_TYROBP
KANSL2	8.030761701459784e-11	-0.28397675639350617	0.023	0.146	1.906663443160582e-6	C3_Epithelial_TYROBP
SPTBN1	8.643308148799295e-11	0.9519071095246421	0.159	0.036	2.0520942206879284e-6	C3_Epithelial_TYROBP
NUDC	8.750925613417007e-11	0.5059583500009274	0.201	0.478	2.077644759137466e-6	C3_Epithelial_TYROBP
ANAPC4	8.842734419072759e-11	-0.26790969068672554	0.039	0.178	2.0994420057762544e-6	C3_Epithelial_TYROBP
RNF14	9.126760260080241e-11	-0.2566107073709828	0.037	0.172	2.1668754209482506e-6	C3_Epithelial_TYROBP
PDE1B	9.192769997466077e-11	-0.2712139909100931	0.005	0.104	2.182547452798396e-6	C3_Epithelial_TYROBP
LTV1	9.395022094567827e-11	-0.25371016681209607	0.032	0.163	2.2305661456922938e-6	C3_Epithelial_TYROBP
MUM1	1.0386679853466777e-10	-0.25076008345662737	0.039	0.176	2.466005530810082e-6	C3_Epithelial_TYROBP
SOD2	1.0623814896486498e-10	3.1215779754751725	0.441	0.352	2.5223061327238246e-6	C3_Epithelial_TYROBP
ARRDC1	1.0651192369391121e-10	-0.43179856942108474	0.111	0.297	2.52880609234084e-6	C3_Epithelial_TYROBP
GLO1	1.0769833481266015e-10	0.28598077541017064	0.125	0.323	2.556973865122177e-6	C3_Epithelial_TYROBP
PNRC1	1.1056734931600224e-10	0.4610885409353276	0.247	0.548	2.625090007460525e-6	C3_Epithelial_TYROBP
SUGP2	1.1564302430823787e-10	-0.4114556308572442	0.097	0.27	2.7455966831261837e-6	C3_Epithelial_TYROBP
IGFBP2	1.2326461010421013e-10	1.2295601973303307	0.15	0.032	2.926548373094157e-6	C3_Epithelial_TYROBP
EDF1	1.2374315161733628e-10	0.2743536603402328	0.33	0.707	2.937909905698798e-6	C3_Epithelial_TYROBP
HEATR3	1.253247451182341e-10	-0.3150666047014258	0.014	0.123	2.975460098597114e-6	C3_Epithelial_TYROBP
ADIPOR1	1.3542666311421863e-10	0.41481762780849896	0.176	0.429	3.215299835657779e-6	C3_Epithelial_TYROBP
SDS	1.401678452853838e-10	1.7676839975726797	0.122	0.017	3.3278649827655824e-6	C3_Epithelial_TYROBP
SCAND1	1.4205480410735067e-10	0.4682527726494661	0.212	0.49	3.3726651591167197e-6	C3_Epithelial_TYROBP
C8orf44	1.470523342539966e-10	-0.2880620079412459	0.009	0.115	3.4913165198583872e-6	C3_Epithelial_TYROBP
TPI1	1.5462791605045329e-10	0.32357499619591157	0.312	0.696	3.6711759828698618e-6	C3_Epithelial_TYROBP
UBE2D2	1.5640173967405084e-10	0.38233160621390794	0.192	0.456	3.713290103341315e-6	C3_Epithelial_TYROBP
LGALS3	1.5970801564777923e-10	-0.5120800145917337	0.624	0.86	3.7917877075095744e-6	C3_Epithelial_TYROBP
TRIM52	1.744149713157256e-10	-0.29308176498196226	0.023	0.144	4.140960248977957e-6	C3_Epithelial_TYROBP
RAB10	1.8528015692720344e-10	0.5148376559585479	0.24	0.539	4.398921485765664e-6	C3_Epithelial_TYROBP
KYNU	2.055401163131144e-10	0.34619627228845995	0.171	0.403	4.879933441505962e-6	C3_Epithelial_TYROBP
ZNF7	2.223696993524863e-10	-0.31475943453513106	0.014	0.121	5.27950140202673e-6	C3_Epithelial_TYROBP
BUD31	2.3083621603802403e-10	0.4144140052372509	0.166	0.401	5.480513441174767e-6	C3_Epithelial_TYROBP
MTMR10	2.372866686475651e-10	-0.3593537595711552	0.039	0.17	5.63366008703049e-6	C3_Epithelial_TYROBP
CYC1	2.417504568420903e-10	0.2625423740857037	0.164	0.395	5.739639346344908e-6	C3_Epithelial_TYROBP
PPM1F	2.4868662014151994e-10	-0.3190132977048141	0.014	0.123	5.9043177353999664e-6	C3_Epithelial_TYROBP
INO80D	2.5527767450222717e-10	-0.29779266766801415	0.055	0.2	6.060802548031877e-6	C3_Epithelial_TYROBP
NEU3	2.8678761877736015e-10	-0.33911488195726003	0.014	0.121	6.8089116450120846e-6	C3_Epithelial_TYROBP
NDUFAB1	2.945072313969373e-10	0.37727431411516266	0.18	0.433	6.992190687826085e-6	C3_Epithelial_TYROBP
CETN2	3.0574333994379764e-10	0.40349390929017415	0.076	0.246	7.258958376945644e-6	C3_Epithelial_TYROBP
PIK3CA	3.137184332886242e-10	-0.2807250773270574	0.039	0.17	7.448303043138516e-6	C3_Epithelial_TYROBP
GNB2	3.19478642989774e-10	0.2526525088287632	0.282	0.624	7.585061941863215e-6	C3_Epithelial_TYROBP
AC007336.1	3.2167009659565916e-10	-0.2790003207688832	0.005	0.1	7.63709143337414e-6	C3_Epithelial_TYROBP
C2orf49	4.097514403595448e-10	-0.32140823058138734	0.053	0.191	9.728318697016313e-6	C3_Epithelial_TYROBP
PSMD4	4.099284276857916e-10	0.25205451015455316	0.159	0.386	9.732520730116065e-6	C3_Epithelial_TYROBP
CNOT11	4.156148721409551e-10	-0.3274088494421934	0.037	0.163	9.867528294370556e-6	C3_Epithelial_TYROBP
BMI1	4.2748971855194344e-10	-0.3012093411872949	0.046	0.18	1.014946089786024e-5	C3_Epithelial_TYROBP
VPS54	4.5106184086489454e-10	-0.29672835358196853	0.03	0.153	1.0709110225814326e-5	C3_Epithelial_TYROBP
PSMC3	4.611955781075557e-10	0.2730702586564292	0.143	0.352	1.0949705415429587e-5	C3_Epithelial_TYROBP
CEBPZ	4.6164096157217164e-10	0.2688698568064285	0.104	0.289	1.0960279709646499e-5	C3_Epithelial_TYROBP
TMF1	5.076571239069921e-10	0.2694838419050255	0.134	0.342	1.2052795435799805e-5	C3_Epithelial_TYROBP
INPP5F	5.198672685255805e-10	-0.378496170811887	0.03	0.151	1.2342688689334332e-5	C3_Epithelial_TYROBP
ENSA	5.201825324645741e-10	0.2733966809074728	0.173	0.416	1.2350173685773919e-5	C3_Epithelial_TYROBP
AC245060.5	5.296830562847373e-10	-0.38591222938623393	0.012	0.115	1.2575735122312231e-5	C3_Epithelial_TYROBP
ZNF701	6.131862548943702e-10	-0.29621313147205397	0.028	0.146	1.4558268063702136e-5	C3_Epithelial_TYROBP
EPS8L1	6.27409857349952e-10	1.126593625346586	0.136	0.028	1.489596483320256e-5	C3_Epithelial_TYROBP
PTPRE	6.731310169779555e-10	0.3757868159034288	0.132	0.344	1.598147660509062e-5	C3_Epithelial_TYROBP
TJP1	6.753205204621906e-10	0.6159568828773188	0.109	0.013	1.603345979681333e-5	C3_Epithelial_TYROBP
KLHDC10	7.030631103142596e-10	-0.2644961431014281	0.03	0.151	1.6692124365081153e-5	C3_Epithelial_TYROBP
FBXO3	7.397070378501686e-10	-0.2697146985762959	0.039	0.168	1.7562124492638704e-5	C3_Epithelial_TYROBP
NOP10	7.470736078637835e-10	0.289767366671835	0.411	0.758	1.7737021597901947e-5	C3_Epithelial_TYROBP
RIC8B	7.518699784259288e-10	-0.34094316111820666	0.012	0.11	1.78508970277884e-5	C3_Epithelial_TYROBP
CD38	8.247863548880211e-10	0.47308153081000814	0.104	0.011	1.9582077637751398e-5	C3_Epithelial_TYROBP
TTC19	8.391684175088929e-10	-0.2975404202232066	0.058	0.197	1.9923536568496136e-5	C3_Epithelial_TYROBP
SNRPD1	8.502473595853906e-10	0.31073828719493224	0.145	0.363	2.0186572811276343e-5	C3_Epithelial_TYROBP
ZDHHC8	9.195303661570128e-10	-0.3278408613283248	0.016	0.121	2.1831489953299796e-5	C3_Epithelial_TYROBP
PIGM	9.510715834866495e-10	-0.2964626550955046	0.032	0.151	2.2580341535140034e-5	C3_Epithelial_TYROBP
MT-CO2	1.041127509471654e-9	1.32709979362832	0.924	0.979	2.471844932987601e-5	C3_Epithelial_TYROBP
MX1	1.1365035037065953e-9	1.6508156854249323	0.464	0.399	2.6982866185001986e-5	C3_Epithelial_TYROBP
COG5	1.1399313335493337e-9	-0.2983266149547224	0.035	0.155	2.706424972112828e-5	C3_Epithelial_TYROBP
ZNF333	1.200220073316915e-9	-0.2688332818169098	0.018	0.125	2.8495624980690194e-5	C3_Epithelial_TYROBP
SYTL2	1.291968004663555e-9	0.7821906374667084	0.106	0.013	3.0673904366722124e-5	C3_Epithelial_TYROBP
ZDHHC17	1.3160456725314396e-9	-0.2619017737913563	0.032	0.153	3.124555635724144e-5	C3_Epithelial_TYROBP
ZFYVE27	1.3720341593468813e-9	-0.2917716651714959	0.035	0.155	3.257483501121366e-5	C3_Epithelial_TYROBP
ECE1	1.381242092325225e-9	0.5287103739143268	0.106	0.013	3.2793449755985495e-5	C3_Epithelial_TYROBP
TRIM56	1.3910838280684036e-9	0.33836092447304544	0.206	0.454	3.302711224600004e-5	C3_Epithelial_TYROBP
P4HB	1.4242212439158542e-9	0.5010716544210938	0.252	0.558	3.381386077305021e-5	C3_Epithelial_TYROBP
MRFAP1	1.4280740451706738e-9	0.28682999327056513	0.159	0.382	3.390533398044214e-5	C3_Epithelial_TYROBP
RPL37	1.4854653486061256e-9	-0.3036727983012053	0.663	0.858	3.526791830660663e-5	C3_Epithelial_TYROBP
RGL1	1.5484068880992914e-9	1.0562356898803695	0.118	0.019	3.676227633725338e-5	C3_Epithelial_TYROBP
CASP4	1.5957042431165343e-9	0.260177063209023	0.182	0.412	3.7885210140072756e-5	C3_Epithelial_TYROBP
CREG1	1.894306904221083e-9	0.6333742763603485	0.238	0.524	4.497463452001695e-5	C3_Epithelial_TYROBP
ARID5B	1.9411854289752052e-9	0.7178900631998429	0.125	0.023	4.608762445472932e-5	C3_Epithelial_TYROBP
FAAP20	2.28559992301286e-9	0.2637555023675212	0.136	0.335	5.426471337217132e-5	C3_Epithelial_TYROBP
SF3B2	2.4527834286101716e-9	0.45649947461770235	0.217	0.478	5.823398416206269e-5	C3_Epithelial_TYROBP
RPL35A	2.5368979347467473e-9	-0.29988430070883343	0.58	0.843	6.023103076675727e-5	C3_Epithelial_TYROBP
NAMPT	2.6395271224719965e-9	0.38772417493340194	0.289	0.592	6.266765294173014e-5	C3_Epithelial_TYROBP
SAMSN1	2.9718666323076247e-9	0.3178344899275569	0.104	0.287	7.055805758424763e-5	C3_Epithelial_TYROBP
UFC1	2.9997207253331096e-9	0.6381003160516988	0.229	0.499	7.121936946085869e-5	C3_Epithelial_TYROBP
HLA-F	3.303227869009861e-9	0.40305427995660037	0.229	0.497	7.842523606603211e-5	C3_Epithelial_TYROBP
ACOT9	3.76650082197651e-9	0.26900700615738204	0.097	0.268	8.94242625153663e-5	C3_Epithelial_TYROBP
PDLIM4	3.952956906864231e-9	0.6825703533760367	0.102	0.013	9.385110288277057e-5	C3_Epithelial_TYROBP
MGLL	4.112865788655066e-9	1.3807990071538043	0.203	0.081	9.764765955424857e-5	C3_Epithelial_TYROBP
ALDH3B1	4.2752766381216516e-9	0.3095744523840037	0.12	0.306	1.0150361794228425e-4	C3_Epithelial_TYROBP
DYNLL1	4.441222501595523e-9	0.5688698458224963	0.404	0.762	1.054435046328809e-4	C3_Epithelial_TYROBP
RNF138	4.782632349099072e-9	-0.2797116436635898	0.044	0.163	1.1354925723231017e-4	C3_Epithelial_TYROBP
ABRACL	5.420150523215968e-9	0.3431586894500923	0.185	0.406	1.286852137221935e-4	C3_Epithelial_TYROBP
TUBGCP4	6.053219421840142e-9	-0.3068665932092525	0.016	0.113	1.4371553551332866e-4	C3_Epithelial_TYROBP
UTP14C	6.092508283055923e-9	-0.257967401399949	0.023	0.127	1.4464833165631373e-4	C3_Epithelial_TYROBP
CHCHD2	6.403078548165937e-9	0.31697162051516337	0.36	0.758	1.5202189089055568e-4	C3_Epithelial_TYROBP
SRI	6.477260119643827e-9	0.5503542131034634	0.212	0.471	1.5378310976058376e-4	C3_Epithelial_TYROBP
IGFBP7	6.585460696070204e-9	1.4512118979035393	0.15	0.042	1.5635200784609878e-4	C3_Epithelial_TYROBP
RIPK3	6.624146638619348e-9	-0.27951917350723743	0.037	0.153	1.5727048949410057e-4	C3_Epithelial_TYROBP
SLIRP	6.843290508701069e-9	0.4810460426358911	0.208	0.467	1.6247340325758076e-4	C3_Epithelial_TYROBP
ATP5MF	7.77484081674792e-9	0.4544238196857566	0.335	0.692	1.845902706712291e-4	C3_Epithelial_TYROBP
DDX39B	8.139117212018471e-9	-0.2950521431472393	0.065	0.202	1.9323892084774255e-4	C3_Epithelial_TYROBP
FCER1G	8.744215369828504e-9	0.45735382842421135	0.42	0.813	2.0760516131046835e-4	C3_Epithelial_TYROBP
ENGASE	8.809709690769845e-9	-0.41661601807299553	0.03	0.138	2.0916012747825767e-4	C3_Epithelial_TYROBP
DCXR	8.825950566283172e-9	0.34642936273922975	0.169	0.38	2.0954571834469506e-4	C3_Epithelial_TYROBP
WARS	8.892155659098434e-9	0.3724568548266858	0.256	0.537	2.1111755965831503e-4	C3_Epithelial_TYROBP
PLD2	8.894934318666009e-9	-0.264696141727733	0.028	0.134	2.1118353059376837e-4	C3_Epithelial_TYROBP
PPIB	9.30989431965969e-9	0.4868299857087961	0.282	0.611	2.210355109373604e-4	C3_Epithelial_TYROBP
ZNF316	9.339923493549052e-9	-0.28243162753788004	0.055	0.187	2.2174846358384158e-4	C3_Epithelial_TYROBP
FAM96A	9.6979148047056e-9	0.33747493139361995	0.157	0.372	2.3024789329332036e-4	C3_Epithelial_TYROBP
TMEM161B-AS1	1.0336331799646578e-8	-0.32008339520589724	0.023	0.123	2.45405189587209e-4	C3_Epithelial_TYROBP
PSMB7	1.0849273703384058e-8	0.35843367844674057	0.173	0.382	2.575834562657443e-4	C3_Epithelial_TYROBP
METTL17	1.1160894801116414e-8	-0.2699479837154734	0.062	0.191	2.649819643681059e-4	C3_Epithelial_TYROBP
HSPH1	1.1596905432838682e-8	0.4759634822797698	0.226	0.482	2.75333728786456e-4	C3_Epithelial_TYROBP
NENF	1.2014487281831635e-8	0.3408449694171566	0.189	0.42	2.852479570452467e-4	C3_Epithelial_TYROBP
TBC1D12	1.5184141753730462e-8	-0.2871526804158496	0.016	0.108	3.6050189351706865e-4	C3_Epithelial_TYROBP
TXNRD1	1.552708651876003e-8	0.4231766174090399	0.182	0.408	3.6864408812840063e-4	C3_Epithelial_TYROBP
ABL2	1.6630096059326176e-8	0.2687735387491035	0.088	0.246	3.9483174064052206e-4	C3_Epithelial_TYROBP
TAZ	1.726583965076294e-8	-0.33361657924711263	0.039	0.153	4.099255649884137e-4	C3_Epithelial_TYROBP
C1QBP	1.8136634678023846e-8	0.393550582385755	0.15	0.352	4.3059998052564217e-4	C3_Epithelial_TYROBP
PARP14	1.8629650682443275e-8	0.3542577345816784	0.296	0.592	4.4230516650256823e-4	C3_Epithelial_TYROBP
ZNF512	2.0627557707704993e-8	-0.2995268351347664	0.023	0.121	4.89739475096332e-4	C3_Epithelial_TYROBP
RPLP1	2.1773933100088433e-8	-0.2833136040410089	0.82	0.913	5.169567196622995e-4	C3_Epithelial_TYROBP
C3	2.1905783887838053e-8	1.0477512685671115	0.104	0.017	5.20087121065051e-4	C3_Epithelial_TYROBP
USP30	2.372535032464046e-8	-0.26802536087163553	0.014	0.102	5.632872674076138e-4	C3_Epithelial_TYROBP
UQCRQ	2.5110638625911416e-8	0.6186756890939278	0.282	0.601	5.961767822563888e-4	C3_Epithelial_TYROBP
ABCA7	2.5896130514039537e-8	-0.3627790822902585	0.081	0.221	6.148259306643267e-4	C3_Epithelial_TYROBP
CAMTA1	3.335623629657836e-8	0.3391321951625341	0.176	0.389	7.919437621533635e-4	C3_Epithelial_TYROBP
ORAOV1	3.449428897919472e-8	-0.258733260904599	0.025	0.123	8.189634089440411e-4	C3_Epithelial_TYROBP
AK1	3.48718735707278e-8	-0.35832343590054727	0.062	0.189	8.279280223162194e-4	C3_Epithelial_TYROBP
ZKSCAN8	3.925553446108001e-8	-0.2538114824149956	0.018	0.108	9.320048991749617e-4	C3_Epithelial_TYROBP
NTMT1	4.349034901060639e-8	0.2589971872601283	0.092	0.24	0.001032547866209817	C3_Epithelial_TYROBP
SCARB1	4.939461773756052e-8	-0.3155634943647726	0.032	0.136	0.0011727270143251619	C3_Epithelial_TYROBP
POLR2L	4.948140999260759e-8	0.5744675729145272	0.335	0.669	0.0011747876360444895	C3_Epithelial_TYROBP
MPP1	5.0024610100193576e-8	0.6295787302768376	0.143	0.344	0.0011876842929987958	C3_Epithelial_TYROBP
RAB5IF	5.5850939104648815e-8	0.4299942438898007	0.226	0.482	0.0013260129962225722	C3_Epithelial_TYROBP
RELB	7.087497778083718e-8	0.847596476541358	0.113	0.025	0.0016827137224726364	C3_Epithelial_TYROBP
ZBTB48	7.39261014001127e-8	-0.3105708927457046	0.025	0.121	0.0017551534994414756	C3_Epithelial_TYROBP
TNFSF13B	7.741591431973171e-8	0.5438460902619886	0.21	0.459	0.0018380086377790704	C3_Epithelial_TYROBP
NFKB2	8.394171200823324e-8	1.2545593040875098	0.136	0.04	0.0019929441264994736	C3_Epithelial_TYROBP
CEP192	9.393671331383248e-8	-0.28783288813808977	0.03	0.127	0.002230245447497011	C3_Epithelial_TYROBP
TNFRSF12A	9.584778820608382e-8	1.6901110120564269	0.176	0.07	0.002275618187588842	C3_Epithelial_TYROBP
PPIL2	9.63372846826243e-8	-0.2661653005798292	0.053	0.166	0.002287239812934866	C3_Epithelial_TYROBP
MED29	1.0346470500856157e-7	0.26236088740024777	0.083	0.223	0.0024564590263132687	C3_Epithelial_TYROBP
ZFYVE26	1.064472461338603e-7	-0.29082612737656754	0.055	0.172	0.002527270517710111	C3_Epithelial_TYROBP
JOSD2	1.0728375998435085e-7	0.3248558595208766	0.113	0.268	0.002547131029548458	C3_Epithelial_TYROBP
ASCC2	1.0781834257828107e-7	-0.2720003361903227	0.067	0.189	0.002559823089493549	C3_Epithelial_TYROBP
ODR4	1.0819676807515112e-7	-0.26139513460824637	0.032	0.13	0.002568807667640238	C3_Epithelial_TYROBP
CLCN7	1.1014111425882289e-7	0.40765719456977834	0.129	0.301	0.002614970334732973	C3_Epithelial_TYROBP
SGSM3	1.1199831596465729e-7	-0.46542730931177656	0.048	0.157	0.0026590640176328935	C3_Epithelial_TYROBP
STAT3	1.1531684798404905e-7	0.3143746043425869	0.222	0.456	0.0027378526048372925	C3_Epithelial_TYROBP
ZNF783	1.1803876640352763e-7	-0.41786319715132175	0.016	0.1	0.0028024763919525532	C3_Epithelial_TYROBP
TXNDC17	1.2458166906509714e-7	0.41999751964741727	0.192	0.418	0.002957817986943536	C3_Epithelial_TYROBP
NQO1	1.3114072524698362e-7	0.8643536016160756	0.111	0.025	0.003113543098813885	C3_Epithelial_TYROBP
PLAUR	1.3192124986711711e-7	0.7031045388773915	0.298	0.616	0.0031320743143450945	C3_Epithelial_TYROBP
PCGF5	1.326765218932755e-7	0.3076331816473129	0.134	0.301	0.0031500059827901466	C3_Epithelial_TYROBP
KIAA1522	1.3414908493963547e-7	0.5154367835112349	0.102	0.019	0.003184967574636825	C3_Epithelial_TYROBP
MGST1	1.4595505517684947e-7	0.2924761871207897	0.203	0.42	0.00346526492000876	C3_Epithelial_TYROBP
CD55	1.5142963354641023e-7	0.6166277914124441	0.164	0.374	0.0035952423596588715	C3_Epithelial_TYROBP
EIF4A1	1.520869852368261e-7	0.3238984030261922	0.293	0.573	0.0036108492034927255	C3_Epithelial_TYROBP
LCP2	1.529710172499143e-7	0.6513378310539055	0.182	0.403	0.0036318378915474654	C3_Epithelial_TYROBP
ECD	1.530271120897206e-7	-0.2817319200283396	0.028	0.121	0.0036331696952341466	C3_Epithelial_TYROBP
GNPTG	1.543837703851435e-7	0.31123291162984035	0.136	0.31	0.003665379476484077	C3_Epithelial_TYROBP
NBN	1.5678448227552355e-7	0.3081721593209688	0.102	0.251	0.00372237717818548	C3_Epithelial_TYROBP
TECPR1	1.6093495667485167e-7	-0.2786642655844984	0.035	0.134	0.0038209177413743283	C3_Epithelial_TYROBP
ATP6V1C1	1.6191535069078594e-7	0.39333273320843	0.132	0.306	0.00384419425610064	C3_Epithelial_TYROBP
PER3	1.6329720210266571e-7	-0.271644957312484	0.037	0.138	0.0038770021723214896	C3_Epithelial_TYROBP
ATP6V1G1	1.8647912195636942e-7	0.27174266175670736	0.386	0.737	0.004427387313488122	C3_Epithelial_TYROBP
RALY	1.9073176538271303e-7	0.3830026410218901	0.164	0.359	0.004528353573716373	C3_Epithelial_TYROBP
MDK	2.1856502795731372e-7	1.5201486803805941	0.206	0.1	0.005189170893762542	C3_Epithelial_TYROBP
SLC38A9	2.4765637134950925e-7	-0.28473873509482006	0.03	0.121	0.005879857568580048	C3_Epithelial_TYROBP
CCRL2	2.9377551241309797e-7	0.3595301145445872	0.079	0.214	0.006974818215711772	C3_Epithelial_TYROBP
DUSP5	2.974392776667407e-7	0.6992371179697084	0.111	0.028	0.007061803330363757	C3_Epithelial_TYROBP
CCL4L2	3.1356524784356613e-7	2.2337160326418477	0.12	0.034	0.007444666114301947	C3_Epithelial_TYROBP
ZFP36	3.2416338318648304e-7	0.48921456771858085	0.266	0.544	0.0076962870436134805	C3_Epithelial_TYROBP
IK	3.2538034898015393e-7	0.7160620886250371	0.222	0.454	0.007725180245486815	C3_Epithelial_TYROBP
COA3	3.3507274606630114e-7	0.35126063219555725	0.127	0.287	0.007955297137106122	C3_Epithelial_TYROBP
GUK1	3.9951722252679234e-7	0.42684729476648964	0.337	0.671	0.009485337897231104	C3_Epithelial_TYROBP
SNRPD2	4.6214709181470787e-7	0.5482307633605741	0.282	0.584	0.010972296253864795	C3_Epithelial_TYROBP
TNFSF10	5.356473372368599e-7	1.324977773941383	0.275	0.172	0.012717339080677528	C3_Epithelial_TYROBP
ABHD12	5.371830642822144e-7	0.2568765727241178	0.129	0.287	0.012753800312188335	C3_Epithelial_TYROBP
DPM2	5.879858934438297e-7	0.3048655975520999	0.104	0.246	0.013959961082143405	C3_Epithelial_TYROBP
ATP5IF1	6.789109268329493e-7	0.9289522003493738	0.277	0.571	0.016118703224867883	C3_Epithelial_TYROBP
COX6C	6.919748135005361e-7	0.36691099392119786	0.363	0.72	0.01642886602212973	C3_Epithelial_TYROBP
ARF1	6.933757173144894e-7	0.6056308916467232	0.307	0.609	0.016462126280480608	C3_Epithelial_TYROBP
FBXW5	7.309899029714528e-7	0.40292967908147326	0.182	0.374	0.017355162276348233	C3_Epithelial_TYROBP
HDLBP	7.608661505356182e-7	0.3315822446746831	0.21	0.431	0.01806448414601665	C3_Epithelial_TYROBP
S100A10	8.388357398297191e-7	0.26563125142010957	0.51	0.83	0.019915638135037193	C3_Epithelial_TYROBP
USP18	9.369202497423451e-7	0.7863703342777271	0.139	0.049	0.022244360569382757	C3_Epithelial_TYROBP
RPL26L1	9.620637805539396e-7	0.31634524705755523	0.097	0.229	0.022841318277911634	C3_Epithelial_TYROBP
ATP5MD	9.77679184196367e-7	0.44360981939612976	0.383	0.754	0.023212059191190147	C3_Epithelial_TYROBP
PSMA5	1.0742544303108286e-6	0.37878420579974215	0.203	0.41	0.025504948684439692	C3_Epithelial_TYROBP
IFRD1	1.1928730028875484e-6	-0.2614716259408614	0.122	0.263	0.028321190834556174	C3_Epithelial_TYROBP
NRBP1	1.2132267887080944e-6	0.3209685003759528	0.15	0.316	0.028804430417507576	C3_Epithelial_TYROBP
TALDO1	1.259461056714076e-6	0.5613130865716727	0.351	0.665	0.029902124408505593	C3_Epithelial_TYROBP
CBR1	1.3067277231949332e-6	0.48767441445916704	0.155	0.333	0.031024329604094104	C3_Epithelial_TYROBP
CFAP36	1.3172928747989325e-6	0.2900647597430431	0.081	0.206	0.031275167433476254	C3_Epithelial_TYROBP
MYL12B	1.36669514899376e-6	0.28335082368317144	0.411	0.794	0.03244807622740985	C3_Epithelial_TYROBP
LLGL2	1.4117174865098678e-6	0.6784168607767704	0.129	0.042	0.03351699656471728	C3_Epithelial_TYROBP
EPS8	1.4124481953045687e-6	0.6094981586744913	0.143	0.053	0.03353434505292107	C3_Epithelial_TYROBP
C8orf59	1.5401311542815004e-6	0.40660033824934394	0.192	0.389	0.03656579386495138	C3_Epithelial_TYROBP
MIEN1	1.5850258855568766e-6	0.35303694907538485	0.176	0.369	0.03763168457489136	C3_Epithelial_TYROBP
BST2	1.6116671963769756e-6	0.4143362682097482	0.3	0.592	0.038264202576382154	C3_Epithelial_TYROBP
RNF11	1.739810960302726e-6	0.2720665405484829	0.109	0.246	0.04130659181950732	C3_Epithelial_TYROBP
IFIT3	1.7540009727631373e-6	1.7561420423309524	0.43	0.41	0.041643491095342405	C3_Epithelial_TYROBP
TNFRSF14	1.802314866355755e-6	0.4798698957568748	0.224	0.439	0.04279055955701833	C3_Epithelial_TYROBP
GRAMD2B	1.818665570874332e-6	0.7737128636327881	0.106	0.03	0.04317875798369839	C3_Epithelial_TYROBP
UBE2J2	2.1347564661111906e-6	0.27511274036157796	0.106	0.24	0.050683388018411886	C3_Epithelial_TYROBP
GCH1	2.193665497528603e-6	0.86006527165764	0.113	0.034	0.0520820062423241	C3_Epithelial_TYROBP
LRRC8A	2.3768698536189976e-6	0.6370725465470946	0.125	0.042	0.05643164406462224	C3_Epithelial_TYROBP
HSPE1	2.4311025693451585e-6	0.6967061595883899	0.307	0.618	0.057719237201392756	C3_Epithelial_TYROBP
NEDD4L	2.5500879318688876e-6	0.6697354144014311	0.109	0.032	0.06054418767843113	C3_Epithelial_TYROBP
SRA1	2.7684674976460837e-6	0.2928102015008893	0.134	0.28	0.06572895532911333	C3_Epithelial_TYROBP
PSENEN	2.769593068111159e-6	0.358422481090662	0.143	0.295	0.06575567862309514	C3_Epithelial_TYROBP
DNAAF4	2.8930422405239814e-6	0.29933623672283116	0.051	0.153	0.06868660887452037	C3_Epithelial_TYROBP
SHARPIN	3.1632996431711827e-6	0.2847608042308717	0.12	0.259	0.07510306012817022	C3_Epithelial_TYROBP
SEC14L1	3.3881726895601644e-6	0.2519135103663104	0.127	0.27	0.08044199599553742	C3_Epithelial_TYROBP
TIMM17A	3.5345974399786684e-6	0.2735522434527381	0.115	0.251	0.08391841241997354	C3_Epithelial_TYROBP
BCAT1	3.535122176680079e-6	0.33649280039069435	0.067	0.178	0.08393087071873843	C3_Epithelial_TYROBP
TIMP1	3.747613739281059e-6	0.6670686309659821	0.282	0.531	0.0889758453980109	C3_Epithelial_TYROBP
BCL2A1	3.870032629528753e-6	0.9887974584063062	0.284	0.58	0.09188231469027164	C3_Epithelial_TYROBP
GSTP1	3.908437675243809e-6	1.52473759733377	0.596	0.773	0.09279412728563852	C3_Epithelial_TYROBP
FLNB	4.352941701583829e-6	0.6878759686318646	0.12	0.04	0.10334754187900327	C3_Epithelial_TYROBP
UCP2	4.562099990909321e-6	0.8124233238735524	0.189	0.382	0.10831337798416911	C3_Epithelial_TYROBP
